model,layer,normalized_depth,pooling,condition,seed,source_language,target_language,metric,value,n_train,n_eval,record_type,comparison,ci_lower,ci_upper,n_resamples
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,en,ja,mrr,0.6107919446459692,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,en,zh,r1,0.705078125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,en,zh,mrr,0.7749544151815808,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,ko,en,r1,0.44140625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,ko,en,mrr,0.5341507985578349,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,ko,ja,r1,0.583984375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,ko,ja,mrr,0.686201071241284,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,ko,zh,r1,0.310546875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,ko,zh,mrr,0.4182857584609474,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,ja,en,r1,0.4296875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,ja,en,mrr,0.5321743803983042,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,ja,ko,r1,0.54296875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,ja,ko,mrr,0.6268512229062544,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,ja,zh,r1,0.3828125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,ja,zh,mrr,0.4823452158341588,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,zh,en,r1,0.72265625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,zh,en,mrr,0.7931538790260864,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,zh,ko,r1,0.466796875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,zh,ko,mrr,0.5646056086638622,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,zh,ja,r1,0.419921875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,normal,,zh,ja,mrr,0.5445050004945351,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,en,ko,r1,0.77734375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,en,ko,mrr,0.8260845730806687,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,en,ja,r1,0.78515625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,en,ja,mrr,0.8563416981590621,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,en,zh,r1,0.853515625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,en,zh,mrr,0.896615728023414,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,ko,en,r1,0.677734375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,ko,en,mrr,0.7463843320938152,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,ko,ja,r1,0.78515625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,ko,ja,mrr,0.8368360037986792,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,ko,zh,r1,0.513671875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,ko,zh,mrr,0.6103184119695189,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,ja,en,r1,0.697265625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,ja,en,mrr,0.7618099694571099,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,ja,ko,r1,0.71484375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,ja,ko,mrr,0.7790494071545762,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,ja,zh,r1,0.6015625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,ja,zh,mrr,0.6839412808614616,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,zh,en,r1,0.88671875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,zh,en,mrr,0.9198418265207033,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,zh,ko,r1,0.6953125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,zh,ko,mrr,0.7667988469662054,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,zh,ja,r1,0.7265625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,normal,,zh,ja,mrr,0.8060045577741373,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,en,ko,r1,0.71875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,en,ko,mrr,0.7831675241879033,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,en,ja,r1,0.75,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,en,ja,mrr,0.8253989954786007,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,en,zh,r1,0.8125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,en,zh,mrr,0.8624426152606199,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,ko,en,r1,0.6484375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,ko,en,mrr,0.721078475844278,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,ko,ja,r1,0.732421875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,ko,ja,mrr,0.7985712660561078,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,ko,zh,r1,0.486328125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,ko,zh,mrr,0.5774489440932201,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,ja,en,r1,0.6484375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,ja,en,mrr,0.7183149791664822,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,ja,ko,r1,0.6953125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,ja,ko,mrr,0.765395320992335,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,ja,zh,r1,0.552734375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,ja,zh,mrr,0.6389074693959165,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,zh,en,r1,0.818359375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,zh,en,mrr,0.8669190547695269,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,zh,ko,r1,0.646484375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,zh,ko,mrr,0.7229751618949556,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,zh,ja,r1,0.65234375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,12,0.5,last_token,normal,,zh,ja,mrr,0.7487061597939733,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,en,ko,r1,0.6953125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,en,ko,mrr,0.7687748179570375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,en,ja,r1,0.72265625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,en,ja,mrr,0.8074446778200827,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,en,zh,r1,0.845703125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,en,zh,mrr,0.8839678135407919,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,ko,en,r1,0.66015625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,ko,en,mrr,0.7211019605640948,1024,2048,metric,,,,
