model,layer,normalized_depth,pooling,condition,status,metric,value,n_train,n_eval,directions
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,aligned,ok,mrr,0.714980244353132,256,512,12
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,delta,ok,mrr,-0.016091187416493753,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,raw,ok,r1,0.4659830729166667,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,centered,ok,r1,0.8147786458333334,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,centered_delta,ok,r1,0.3487955729166667,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,aligned,ok,r1,0.5978190104166666,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,delta,ok,r1,0.1318359375,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,raw,ok,r5,0.6961263020833334,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,centered,ok,r5,0.9314778645833334,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,centered_delta,ok,r5,0.2353515625,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,aligned,ok,r5,0.8243815104166666,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,delta,ok,r5,0.12825520833333334,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,raw,ok,r10,0.77392578125,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,centered,ok,r10,0.9519856770833334,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,centered_delta,ok,r10,0.17805989583333334,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,aligned,ok,r10,0.8826497395833334,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,delta,ok,r10,0.10872395833333333,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,raw,ok,mrr,0.5743650598261798,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,centered,ok,mrr,0.8682714605903086,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,centered_delta,ok,mrr,0.29390640076412883,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,aligned,ok,mrr,0.69979905923421,256,512,12
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,delta,ok,mrr,0.12543399940803032,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,raw,ok,r1,0.232421875,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,centered,ok,r1,0.818359375,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,centered_delta,ok,r1,0.5859375,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,aligned,ok,r1,0.6324869791666666,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,delta,ok,r1,0.4000651041666667,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,raw,ok,r5,0.45263671875,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,centered,ok,r5,0.9422200520833334,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,centered_delta,ok,r5,0.4895833333333333,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,aligned,ok,r5,0.8611653645833334,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,delta,ok,r5,0.4085286458333333,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,raw,ok,r10,0.5423177083333334,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,centered,ok,r10,0.9601236979166666,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,centered_delta,ok,r10,0.4178059895833333,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,aligned,ok,r10,0.9182942708333334,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,delta,ok,r10,0.3759765625,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,raw,ok,mrr,0.3390958050607234,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,centered,ok,mrr,0.8739663323236212,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,centered_delta,ok,mrr,0.5348705272628977,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,aligned,ok,mrr,0.7337562105133583,256,512,12
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,delta,ok,mrr,0.3946604054526348,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,raw,ok,r1,0.6295572916666666,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,centered,ok,r1,0.7351888020833334,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,centered_delta,ok,r1,0.10563151041666667,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,aligned,ok,r1,0.2711588541666667,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,delta,ok,r1,-0.3583984375,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,raw,ok,r5,0.8165690104166666,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,centered,ok,r5,0.8938802083333334,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,centered_delta,ok,r5,0.07731119791666667,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,aligned,ok,r5,0.5118815104166666,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,delta,ok,r5,-0.3046875,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,raw,ok,r10,0.8782552083333334,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,centered,ok,r10,0.9322916666666666,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,centered_delta,ok,r10,0.054036458333333336,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,aligned,ok,r10,0.6158854166666666,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,delta,ok,r10,-0.2623697916666667,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,raw,ok,mrr,0.7146486745704125,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,centered,ok,mrr,0.8057747448368388,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,centered_delta,ok,mrr,0.09112607026642612,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,aligned,ok,mrr,0.38623351282405416,256,512,12
trillionlabs/Tri-0.5B-Base,0,0.0,mean,delta,ok,mrr,-0.3284151617463584,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,raw,ok,r1,0.4373372395833333,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,centered,ok,r1,0.7980143229166666,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,centered_delta,ok,r1,0.3606770833333333,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,aligned,ok,r1,0.40625,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,delta,ok,r1,-0.031087239583333332,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,raw,ok,r5,0.6038411458333334,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,centered,ok,r5,0.91796875,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,centered_delta,ok,r5,0.3141276041666667,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,aligned,ok,r5,0.6591796875,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,delta,ok,r5,0.055338541666666664,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,raw,ok,r10,0.6622721354166666,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,centered,ok,r10,0.94384765625,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,centered_delta,ok,r10,0.2815755208333333,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,aligned,ok,r10,0.75732421875,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,delta,ok,r10,0.09505208333333333,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,raw,ok,mrr,0.5174081622248355,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,centered,ok,mrr,0.8510853577110704,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,centered_delta,ok,mrr,0.33367719548623476,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,aligned,ok,mrr,0.5239606427246497,256,512,12
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,delta,ok,mrr,0.006552480499814078,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,raw,ok,r1,0.4716796875,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,centered,ok,r1,0.7561848958333334,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,centered_delta,ok,r1,0.2845052083333333,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,aligned,ok,r1,0.3831380208333333,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,delta,ok,r1,-0.08854166666666667,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,raw,ok,r5,0.6442057291666666,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,centered,ok,r5,0.8732096354166666,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,centered_delta,ok,r5,0.22900390625,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,aligned,ok,r5,0.6251627604166666,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,delta,ok,r5,-0.01904296875,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,raw,ok,r10,0.71044921875,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,centered,ok,r10,0.9078776041666666,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,centered_delta,ok,r10,0.19742838541666666,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,aligned,ok,r10,0.7141927083333334,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,delta,ok,r10,0.0037434895833333335,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,raw,ok,mrr,0.5549014039109473,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,centered,ok,mrr,0.8104148170310338,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,centered_delta,ok,mrr,0.2555134131200864,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,aligned,ok,mrr,0.49528892762712345,256,512,12
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,delta,ok,mrr,-0.05961247628382391,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,raw,ok,r1,0.5154622395833334,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,centered,ok,r1,0.8424479166666666,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,centered_delta,ok,r1,0.3269856770833333,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,aligned,ok,r1,0.4881184895833333,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,delta,ok,r1,-0.02734375,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,raw,ok,r5,0.6881510416666666,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,centered,ok,r5,0.9308268229166666,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,centered_delta,ok,r5,0.24267578125,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,aligned,ok,r5,0.7255859375,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,delta,ok,r5,0.037434895833333336,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,raw,ok,r10,0.7498372395833334,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,centered,ok,r10,0.9549153645833334,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,centered_delta,ok,r10,0.205078125,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,aligned,ok,r10,0.8025716145833334,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,delta,ok,r10,0.052734375,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,raw,ok,mrr,0.5967525399259218,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,centered,ok,mrr,0.8832675731199365,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,centered_delta,ok,mrr,0.2865150331940146,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,aligned,ok,mrr,0.5973872705683934,256,512,12
trillionlabs/Tri-0.5B-Base,3,0.125,mean,delta,ok,mrr,0.0006347306424715574,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,raw,ok,r1,0.6396484375,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,centered,ok,r1,0.90673828125,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,centered_delta,ok,r1,0.26708984375,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,aligned,ok,r1,0.6083984375,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,delta,ok,r1,-0.03125,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,raw,ok,r5,0.79345703125,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,centered,ok,r5,0.9710286458333334,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,centered_delta,ok,r5,0.17757161458333334,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,aligned,ok,r5,0.8240559895833334,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,delta,ok,r5,0.030598958333333332,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,raw,ok,r10,0.8406575520833334,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,centered,ok,r10,0.9833984375,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,centered_delta,ok,r10,0.14274088541666666,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,aligned,ok,r10,0.88330078125,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,delta,ok,r10,0.042643229166666664,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,raw,ok,mrr,0.7111217137112577,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,centered,ok,mrr,0.9349680378088655,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,centered_delta,ok,mrr,0.22384632409760793,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,aligned,ok,mrr,0.7053795509922365,256,512,12
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,delta,ok,mrr,-0.0057421627190212265,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,raw,ok,r1,0.6863606770833334,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,centered,ok,r1,0.93212890625,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,centered_delta,ok,r1,0.24576822916666666,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,aligned,ok,r1,0.6678059895833334,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,delta,ok,r1,-0.0185546875,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,raw,ok,r5,0.8313802083333334,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,centered,ok,r5,0.982421875,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,centered_delta,ok,r5,0.15104166666666666,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,aligned,ok,r5,0.8621419270833334,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,delta,ok,r5,0.03076171875,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,raw,ok,r10,0.8701171875,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,centered,ok,r10,0.9894205729166666,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,centered_delta,ok,r10,0.11930338541666667,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,aligned,ok,r10,0.91455078125,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,delta,ok,r10,0.04443359375,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,raw,ok,mrr,0.7521810963645034,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,centered,ok,mrr,0.9554817724217725,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,centered_delta,ok,mrr,0.203300676057269,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,aligned,ok,mrr,0.7557330793140559,256,512,12
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,delta,ok,mrr,0.003551982949552492,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,raw,ok,r1,0.7672526041666666,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,centered,ok,r1,0.96240234375,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,centered_delta,ok,r1,0.19514973958333334,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,aligned,ok,r1,0.76611328125,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,delta,ok,r1,-0.0011393229166666667,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,raw,ok,r5,0.88232421875,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,centered,ok,r5,0.99365234375,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,centered_delta,ok,r5,0.111328125,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,aligned,ok,r5,0.9171549479166666,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,delta,ok,r5,0.034830729166666664,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,raw,ok,r10,0.9158528645833334,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,centered,ok,r10,0.99658203125,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,centered_delta,ok,r10,0.08072916666666667,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,aligned,ok,r10,0.9527994791666666,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,delta,ok,r10,0.036946614583333336,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,raw,ok,mrr,0.8207345272869412,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,centered,ok,mrr,0.9764531558835694,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,centered_delta,ok,mrr,0.15571862859662836,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,aligned,ok,mrr,0.8337017930727207,256,512,12
trillionlabs/Tri-0.5B-Base,6,0.25,mean,delta,ok,mrr,0.012967265785779622,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,raw,ok,r1,0.2908528645833333,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,centered,ok,r1,0.4080403645833333,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,centered_delta,ok,r1,0.1171875,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,aligned,ok,r1,0.24479166666666666,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,delta,ok,r1,-0.046061197916666664,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,raw,ok,r5,0.4117838541666667,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,centered,ok,r5,0.4669596354166667,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,centered_delta,ok,r5,0.05517578125,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,aligned,ok,r5,0.3268229166666667,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,delta,ok,r5,-0.0849609375,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,raw,ok,r10,0.4656575520833333,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,centered,ok,r10,0.4939778645833333,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,centered_delta,ok,r10,0.0283203125,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,aligned,ok,r10,0.3649088541666667,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,delta,ok,r10,-0.10074869791666667,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,raw,ok,mrr,0.3530689581383945,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,centered,ok,mrr,0.4402303689231706,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,centered_delta,ok,mrr,0.0871614107847762,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,aligned,ok,mrr,0.28980120914383,256,512,12
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,delta,ok,mrr,-0.06326774899456443,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,raw,ok,r1,0.3095703125,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,centered,ok,r1,0.41650390625,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,centered_delta,ok,r1,0.10693359375,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,aligned,ok,r1,0.2530924479166667,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,delta,ok,r1,-0.056477864583333336,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,raw,ok,r5,0.4283854166666667,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,centered,ok,r5,0.4763997395833333,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,centered_delta,ok,r5,0.048014322916666664,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,aligned,ok,r5,0.3317057291666667,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,delta,ok,r5,-0.0966796875,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,raw,ok,r10,0.4814453125,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,centered,ok,r10,0.5017903645833334,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,centered_delta,ok,r10,0.020345052083333332,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,aligned,ok,r10,0.37255859375,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,delta,ok,r10,-0.10888671875,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,raw,ok,mrr,0.37028493937631907,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,centered,ok,mrr,0.4480412717852198,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,centered_delta,ok,mrr,0.07775633240890072,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,aligned,ok,mrr,0.29720505990803897,256,512,12
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,delta,ok,mrr,-0.07307987946828015,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,raw,ok,r1,0.3225911458333333,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,centered,ok,r1,0.42578125,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,centered_delta,ok,r1,0.10319010416666667,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,aligned,ok,r1,0.2674153645833333,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,delta,ok,r1,-0.05517578125,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,raw,ok,r5,0.4462890625,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,centered,ok,r5,0.48779296875,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,centered_delta,ok,r5,0.04150390625,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,aligned,ok,r5,0.3466796875,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,delta,ok,r5,-0.099609375,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,raw,ok,r10,0.4947916666666667,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,centered,ok,r10,0.5094401041666666,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,centered_delta,ok,r10,0.0146484375,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,aligned,ok,r10,0.3855794270833333,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,delta,ok,r10,-0.10921223958333333,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,raw,ok,mrr,0.3847481271422124,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,centered,ok,mrr,0.4572546991503383,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,centered_delta,ok,mrr,0.072506572008126,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,aligned,ok,mrr,0.3111592825722435,256,512,12
trillionlabs/Tri-0.5B-Base,9,0.375,mean,delta,ok,mrr,-0.07358884456996885,256,512,12
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,raw,ok,r1,0.3505859375,256,512,12
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,centered,ok,r1,0.43701171875,256,512,12
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,centered_delta,ok,r1,0.08642578125,256,512,12
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,aligned,ok,r1,0.2745768229166667,256,512,12
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,delta,ok,r1,-0.07600911458333333,256,512,12
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,raw,ok,r5,0.4689127604166667,256,512,12
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,centered,ok,r5,0.4991861979166667,256,512,12
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,centered_delta,ok,r5,0.0302734375,256,512,12
