model,layer,normalized_depth,pooling,language,source_language,target_language,n,metric,value
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,zh,,,512,stable_rank,13.53747662282739
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,en,ko,512,matched_cosine,0.8407858610153198
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,en,ko,512,unmatched_cosine,0.7587448954582214
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,en,ko,512,cosine_margin,0.08204096555709839
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,en,ja,512,matched_cosine,0.8154557943344116
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,en,ja,512,unmatched_cosine,0.7346032857894897
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,en,ja,512,cosine_margin,0.08085250854492188
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,en,zh,512,matched_cosine,0.8597303628921509
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,en,zh,512,unmatched_cosine,0.7418232560157776
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,en,zh,512,cosine_margin,0.11790710687637329
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ko,en,512,matched_cosine,0.8407858610153198
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ko,en,512,unmatched_cosine,0.7574029564857483
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ko,en,512,cosine_margin,0.08338290452957153
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ko,ja,512,matched_cosine,0.8833078742027283
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ko,ja,512,unmatched_cosine,0.8050993084907532
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ko,ja,512,cosine_margin,0.0782085657119751
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ko,zh,512,matched_cosine,0.8241065740585327
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ko,zh,512,unmatched_cosine,0.7464917898178101
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ko,zh,512,cosine_margin,0.07761478424072266
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ja,en,512,matched_cosine,0.8154557943344116
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ja,en,512,unmatched_cosine,0.7343870401382446
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ja,en,512,cosine_margin,0.08106875419616699
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ja,ko,512,matched_cosine,0.8833078742027283
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ja,ko,512,unmatched_cosine,0.8053052425384521
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ja,ko,512,cosine_margin,0.07800263166427612
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ja,zh,512,matched_cosine,0.8502182960510254
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ja,zh,512,unmatched_cosine,0.7705800533294678
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,ja,zh,512,cosine_margin,0.07963824272155762
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,zh,en,512,matched_cosine,0.8597303628921509
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,zh,en,512,unmatched_cosine,0.7423965930938721
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,zh,en,512,cosine_margin,0.11733376979827881
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,zh,ko,512,matched_cosine,0.8241065740585327
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,zh,ko,512,unmatched_cosine,0.7479187846183777
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,zh,ko,512,cosine_margin,0.07618778944015503
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,zh,ja,512,matched_cosine,0.8502182960510254
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,zh,ja,512,unmatched_cosine,0.7712540626525879
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,,zh,ja,512,cosine_margin,0.0789642333984375
Qwen/Qwen2.5-0.5B,12,0.5,last_token,en,,,512,centroid_norm,0.8933950662612915
Qwen/Qwen2.5-0.5B,12,0.5,last_token,en,,,512,within_language_cosine,0.7977597708804733
Qwen/Qwen2.5-0.5B,12,0.5,last_token,en,,,512,stable_rank,13.691103436730797
Qwen/Qwen2.5-0.5B,12,0.5,last_token,ko,,,512,centroid_norm,0.9096765518188477
Qwen/Qwen2.5-0.5B,12,0.5,last_token,ko,,,512,within_language_cosine,0.8271738787686521
Qwen/Qwen2.5-0.5B,12,0.5,last_token,ko,,,512,stable_rank,5.44708361291535
Qwen/Qwen2.5-0.5B,12,0.5,last_token,ja,,,512,centroid_norm,0.9336488842964172
Qwen/Qwen2.5-0.5B,12,0.5,last_token,ja,,,512,within_language_cosine,0.8714492111056752
Qwen/Qwen2.5-0.5B,12,0.5,last_token,ja,,,512,stable_rank,11.167870892503377
Qwen/Qwen2.5-0.5B,12,0.5,last_token,zh,,,512,centroid_norm,0.9029878377914429
Qwen/Qwen2.5-0.5B,12,0.5,last_token,zh,,,512,within_language_cosine,0.8150257327085372
Qwen/Qwen2.5-0.5B,12,0.5,last_token,zh,,,512,stable_rank,13.197234762797363
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,en,ko,512,matched_cosine,0.8512014150619507
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,en,ko,512,unmatched_cosine,0.763076663017273
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,en,ko,512,cosine_margin,0.08812475204467773
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,en,ja,512,matched_cosine,0.825512707233429
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,en,ja,512,unmatched_cosine,0.7404465675354004
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,en,ja,512,cosine_margin,0.08506613969802856
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,en,zh,512,matched_cosine,0.8648417592048645
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,en,zh,512,unmatched_cosine,0.7467976808547974
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,en,zh,512,cosine_margin,0.11804407835006714
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ko,en,512,matched_cosine,0.8512014150619507
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ko,en,512,unmatched_cosine,0.7631090879440308
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ko,en,512,cosine_margin,0.08809232711791992
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ko,ja,512,matched_cosine,0.8862173557281494
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ko,ja,512,unmatched_cosine,0.8058146238327026
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ko,ja,512,cosine_margin,0.08040273189544678
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ko,zh,512,matched_cosine,0.8329192996025085
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ko,zh,512,unmatched_cosine,0.7550349235534668
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ko,zh,512,cosine_margin,0.07788437604904175
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ja,en,512,matched_cosine,0.825512707233429
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ja,en,512,unmatched_cosine,0.7402608394622803
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ja,en,512,cosine_margin,0.08525186777114868
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ja,ko,512,matched_cosine,0.8862173557281494
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ja,ko,512,unmatched_cosine,0.8059591054916382
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ja,ko,512,cosine_margin,0.08025825023651123
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ja,zh,512,matched_cosine,0.8592786192893982
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ja,zh,512,unmatched_cosine,0.7798123359680176
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,ja,zh,512,cosine_margin,0.07946628332138062
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,zh,en,512,matched_cosine,0.8648417592048645
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,zh,en,512,unmatched_cosine,0.7460201382637024
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,zh,en,512,cosine_margin,0.11882162094116211
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,zh,ko,512,matched_cosine,0.8329192996025085
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,zh,ko,512,unmatched_cosine,0.7548133134841919
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,zh,ko,512,cosine_margin,0.07810598611831665
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,zh,ja,512,matched_cosine,0.8592786192893982
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,zh,ja,512,unmatched_cosine,0.7797369956970215
Qwen/Qwen2.5-0.5B,12,0.5,last_token,,zh,ja,512,cosine_margin,0.07954162359237671
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,en,,,512,centroid_norm,0.8941138386726379
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,en,,,512,within_language_cosine,0.7990470632414995
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,en,,,512,stable_rank,11.49970708230967
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,ko,,,512,centroid_norm,0.9136460423469543
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,ko,,,512,within_language_cosine,0.8344257153176982
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,ko,,,512,stable_rank,5.915277433479994
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,ja,,,512,centroid_norm,0.9340390563011169
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,ja,,,512,within_language_cosine,0.8721793635717343
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,ja,,,512,stable_rank,10.020254631818267
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,zh,,,512,centroid_norm,0.9044947624206543
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,zh,,,512,within_language_cosine,0.8177548761237158
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,zh,,,512,stable_rank,11.19013625816547
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,en,ko,512,matched_cosine,0.8535415530204773
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,en,ko,512,unmatched_cosine,0.7625871896743774
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,en,ko,512,cosine_margin,0.09095436334609985
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,en,ja,512,matched_cosine,0.8299602270126343
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,en,ja,512,unmatched_cosine,0.7398837804794312
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,en,ja,512,cosine_margin,0.09007644653320312
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,en,zh,512,matched_cosine,0.8795554637908936
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,en,zh,512,unmatched_cosine,0.7583256363868713
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,en,zh,512,cosine_margin,0.12122982740402222
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ko,en,512,matched_cosine,0.8535415530204773
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ko,en,512,unmatched_cosine,0.7620167136192322
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ko,en,512,cosine_margin,0.09152483940124512
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ko,ja,512,matched_cosine,0.8994759321212769
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ko,ja,512,unmatched_cosine,0.8160389065742493
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ko,ja,512,cosine_margin,0.08343702554702759
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ko,zh,512,matched_cosine,0.8436200618743896
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ko,zh,512,unmatched_cosine,0.7616978883743286
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ko,zh,512,cosine_margin,0.08192217350006104
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ja,en,512,matched_cosine,0.8299602270126343
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ja,en,512,unmatched_cosine,0.7409122586250305
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ja,en,512,cosine_margin,0.08904796838760376
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ja,ko,512,matched_cosine,0.8994759321212769
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ja,ko,512,unmatched_cosine,0.8176143169403076
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ja,ko,512,cosine_margin,0.08186161518096924
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ja,zh,512,matched_cosine,0.863217830657959
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ja,zh,512,unmatched_cosine,0.7796262502670288
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,ja,zh,512,cosine_margin,0.08359158039093018
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,zh,en,512,matched_cosine,0.8795554637908936
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,zh,en,512,unmatched_cosine,0.7575803995132446
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,zh,en,512,cosine_margin,0.12197506427764893
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,zh,ko,512,matched_cosine,0.8436200618743896
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,zh,ko,512,unmatched_cosine,0.7619958519935608
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,zh,ko,512,cosine_margin,0.08162420988082886
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,zh,ja,512,matched_cosine,0.863217830657959
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,zh,ja,512,unmatched_cosine,0.7785494327545166
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,,zh,ja,512,cosine_margin,0.08466839790344238
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,en,,,512,centroid_norm,0.8920405507087708
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,en,,,512,within_language_cosine,0.7953366393445755
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,en,,,512,stable_rank,10.970036278331591
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,ko,,,512,centroid_norm,0.9141469597816467
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,ko,,,512,within_language_cosine,0.8353430343000856
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,ko,,,512,stable_rank,5.733447972135486
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,ja,,,512,centroid_norm,0.9351983070373535
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,ja,,,512,within_language_cosine,0.8743504115513393
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,ja,,,512,stable_rank,9.272959899962514
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,zh,,,512,centroid_norm,0.9019752144813538
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,zh,,,512,within_language_cosine,0.8131944391358855
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,zh,,,512,stable_rank,9.985107750481015
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,en,ko,512,matched_cosine,0.8436177968978882
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,en,ko,512,unmatched_cosine,0.7522075176239014
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,en,ko,512,cosine_margin,0.09141027927398682
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,en,ja,512,matched_cosine,0.8232242465019226
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,en,ja,512,unmatched_cosine,0.732580304145813
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,en,ja,512,cosine_margin,0.09064394235610962
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,en,zh,512,matched_cosine,0.8746256828308105
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,en,zh,512,unmatched_cosine,0.750060498714447
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,en,zh,512,cosine_margin,0.12456518411636353
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ko,en,512,matched_cosine,0.8436177968978882
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ko,en,512,unmatched_cosine,0.7518974542617798
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ko,en,512,cosine_margin,0.0917203426361084
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ko,ja,512,matched_cosine,0.9024443626403809
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ko,ja,512,unmatched_cosine,0.820440411567688
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ko,ja,512,cosine_margin,0.08200395107269287
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ko,zh,512,matched_cosine,0.8414247035980225
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ko,zh,512,unmatched_cosine,0.7594898343086243
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ko,zh,512,cosine_margin,0.0819348692893982
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ja,en,512,matched_cosine,0.8232242465019226
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ja,en,512,unmatched_cosine,0.7326574325561523
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ja,en,512,cosine_margin,0.09056681394577026
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ja,ko,512,matched_cosine,0.9024443626403809
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ja,ko,512,unmatched_cosine,0.8204478025436401
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ja,ko,512,cosine_margin,0.08199656009674072
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ja,zh,512,matched_cosine,0.860933780670166
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ja,zh,512,unmatched_cosine,0.7761864066123962
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,ja,zh,512,cosine_margin,0.08474737405776978
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,zh,en,512,matched_cosine,0.8746256828308105
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,zh,en,512,unmatched_cosine,0.7493457198143005
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,zh,en,512,cosine_margin,0.12527996301651
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,zh,ko,512,matched_cosine,0.8414247035980225
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,zh,ko,512,unmatched_cosine,0.7597209215164185
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,zh,ko,512,cosine_margin,0.081703782081604
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,zh,ja,512,matched_cosine,0.860933780670166
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,zh,ja,512,unmatched_cosine,0.7751753330230713
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,,zh,ja,512,cosine_margin,0.08575844764709473
Qwen/Qwen2.5-0.5B,15,0.625,last_token,en,,,512,centroid_norm,0.877932608127594
Qwen/Qwen2.5-0.5B,15,0.625,last_token,en,,,512,within_language_cosine,0.7703170627063968
Qwen/Qwen2.5-0.5B,15,0.625,last_token,en,,,512,stable_rank,10.126440197457324
Qwen/Qwen2.5-0.5B,15,0.625,last_token,ko,,,512,centroid_norm,0.9085176587104797
Qwen/Qwen2.5-0.5B,15,0.625,last_token,ko,,,512,within_language_cosine,0.825062611798251
Qwen/Qwen2.5-0.5B,15,0.625,last_token,ko,,,512,stable_rank,6.281162991148989
Qwen/Qwen2.5-0.5B,15,0.625,last_token,ja,,,512,centroid_norm,0.9222928881645203
Qwen/Qwen2.5-0.5B,15,0.625,last_token,ja,,,512,within_language_cosine,0.850331883141206
Qwen/Qwen2.5-0.5B,15,0.625,last_token,ja,,,512,stable_rank,9.310690133108542
Qwen/Qwen2.5-0.5B,15,0.625,last_token,zh,,,512,centroid_norm,0.8927699327468872
Qwen/Qwen2.5-0.5B,15,0.625,last_token,zh,,,512,within_language_cosine,0.7966410119939457
Qwen/Qwen2.5-0.5B,15,0.625,last_token,zh,,,512,stable_rank,9.291367733674834
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,en,ko,512,matched_cosine,0.8457249402999878
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,en,ko,512,unmatched_cosine,0.7359147071838379
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,en,ko,512,cosine_margin,0.1098102331161499
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,en,ja,512,matched_cosine,0.8336402773857117
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,en,ja,512,unmatched_cosine,0.7175362706184387
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,en,ja,512,cosine_margin,0.11610400676727295
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,en,zh,512,matched_cosine,0.8887152075767517
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,en,zh,512,unmatched_cosine,0.7404757142066956
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,en,zh,512,cosine_margin,0.14823949337005615
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ko,en,512,matched_cosine,0.8457249402999878
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ko,en,512,unmatched_cosine,0.7370548248291016
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ko,en,512,cosine_margin,0.10867011547088623
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ko,ja,512,matched_cosine,0.9092171788215637
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ko,ja,512,unmatched_cosine,0.8100037574768066
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ko,ja,512,cosine_margin,0.09921342134475708
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ko,zh,512,matched_cosine,0.8489965200424194
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ko,zh,512,unmatched_cosine,0.7520924806594849
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ko,zh,512,cosine_margin,0.09690403938293457
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ja,en,512,matched_cosine,0.8336402773857117
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ja,en,512,unmatched_cosine,0.7180765867233276
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ja,en,512,cosine_margin,0.11556369066238403
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ja,ko,512,matched_cosine,0.9092171788215637
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ja,ko,512,unmatched_cosine,0.8098421096801758
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ja,ko,512,cosine_margin,0.09937506914138794
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ja,zh,512,matched_cosine,0.8713029026985168
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ja,zh,512,unmatched_cosine,0.7642872929573059
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,ja,zh,512,cosine_margin,0.10701560974121094
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,zh,en,512,matched_cosine,0.8887152075767517
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,zh,en,512,unmatched_cosine,0.7388912439346313
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,zh,en,512,cosine_margin,0.14982396364212036
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,zh,ko,512,matched_cosine,0.8489965200424194
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,zh,ko,512,unmatched_cosine,0.7498195171356201
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,zh,ko,512,cosine_margin,0.09917700290679932
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,zh,ja,512,matched_cosine,0.8713029026985168
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,zh,ja,512,unmatched_cosine,0.7632577419281006
Qwen/Qwen2.5-0.5B,15,0.625,last_token,,zh,ja,512,cosine_margin,0.10804516077041626
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,en,,,512,centroid_norm,0.8948537111282349
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,en,,,512,within_language_cosine,0.800373234160959
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,en,,,512,stable_rank,9.82565307709473
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,ko,,,512,centroid_norm,0.9297860860824585
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,ko,,,512,within_language_cosine,0.8642370294918053
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,ko,,,512,stable_rank,5.405729752776224
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,ja,,,512,centroid_norm,0.9416372776031494
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,ja,,,512,within_language_cosine,0.886459022118854
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,ja,,,512,stable_rank,9.006435748748595
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,zh,,,512,centroid_norm,0.9056192636489868
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,zh,,,512,within_language_cosine,0.8197942386634662
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,zh,,,512,stable_rank,8.482583371194831
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,,en,ko,512,matched_cosine,0.8549774289131165
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,,en,ko,512,unmatched_cosine,0.7663044929504395
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,,en,ko,512,cosine_margin,0.088672935962677
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,,en,ja,512,matched_cosine,0.8489605784416199
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,,en,ja,512,unmatched_cosine,0.7528149485588074
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,,en,ja,512,cosine_margin,0.0961456298828125
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,,en,zh,512,matched_cosine,0.8902005553245544
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,,en,zh,512,unmatched_cosine,0.7560281753540039
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,,en,zh,512,cosine_margin,0.13417237997055054
Qwen/Qwen2.5-0.5B,16,0.6666666666666666,last_token,,ko,en,512,matched_cosine,0.8549774289131165
