model,block_layer,stage,pooling,condition,source_language,target_language,metric,value,k,n_train,n_eval
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,raw,zh,ko,r1,0.591796875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,raw,zh,ko,mrr,0.6912161767989753,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,raw,zh,ja,r1,0.66796875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,raw,zh,ja,mrr,0.768094407349675,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,en,ko,r1,0.75390625,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,en,ko,mrr,0.8191689357339793,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,en,ja,r1,0.90234375,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,en,ja,mrr,0.9429261927308803,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,en,zh,r1,0.91796875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,en,zh,mrr,0.9464402516512698,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,ko,en,r1,0.765625,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,ko,en,mrr,0.8220784304888556,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,ko,ja,r1,0.83984375,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,ko,ja,mrr,0.8831127025945069,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,ko,zh,r1,0.748046875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,ko,zh,mrr,0.8078630860201108,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,ja,en,r1,0.880859375,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,ja,en,mrr,0.9212268750992472,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,ja,ko,r1,0.830078125,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,ja,ko,mrr,0.8645994043965247,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,ja,zh,r1,0.88671875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,ja,zh,mrr,0.9310503137195845,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,zh,en,r1,0.91796875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,zh,en,mrr,0.9464478421246494,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,zh,ko,r1,0.732421875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,zh,ko,mrr,0.7980046963167646,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,zh,ja,r1,0.921875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,per-language-centered,zh,ja,mrr,0.9533389136904762,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,raw,,,language_probe_accuracy,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,last_token,raw,,,language_probe_macro_f1,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,geometry,,,centroid_separation,33.11235427856445,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,geometry,,,centroid_norm,78.52425384521484,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,geometry,,,language_subspace_variance_fraction,0.5773487093988589,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,geometry,,,language_subspace_centroid_variance,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,geometry,,,anisotropy,0.9269868287088353,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,geometry,,,stable_rank,1.724947202364742,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,en,ko,r1,0.015625,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,en,ko,mrr,0.04700513339502828,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,en,ja,r1,0.021484375,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,en,ja,mrr,0.06119637742552342,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,en,zh,r1,0.794921875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,en,zh,mrr,0.8363414127755817,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,ko,en,r1,0.37890625,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,ko,en,mrr,0.4739236266355271,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,ko,ja,r1,0.435546875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,ko,ja,mrr,0.5526489051028034,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,ko,zh,r1,0.4296875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,ko,zh,mrr,0.5330394960423166,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,ja,en,r1,0.580078125,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,ja,en,mrr,0.6655765255775052,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,ja,ko,r1,0.544921875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,ja,ko,mrr,0.6182401082174314,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,ja,zh,r1,0.662109375,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,ja,zh,mrr,0.730171336906227,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,zh,en,r1,0.884765625,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,zh,en,mrr,0.9098989060435316,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,zh,ko,r1,0.0546875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,zh,ko,mrr,0.10094129532984795,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,zh,ja,r1,0.07421875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,zh,ja,mrr,0.12514933762609753,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,en,ko,r1,0.57421875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,en,ko,mrr,0.6346925817978275,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,en,ja,r1,0.634765625,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,en,ja,mrr,0.6922506282567696,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,en,zh,r1,0.8046875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,en,zh,mrr,0.8330496222165265,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,ko,en,r1,0.615234375,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,ko,en,mrr,0.6779181822423391,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,ko,ja,r1,0.7421875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,ko,ja,mrr,0.7788330972644081,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,ko,zh,r1,0.60546875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,ko,zh,mrr,0.6647081203490547,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,ja,en,r1,0.642578125,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,ja,en,mrr,0.6851287861755503,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,ja,ko,r1,0.70703125,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,ja,ko,mrr,0.7510071504964287,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,ja,zh,r1,0.712890625,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,ja,zh,mrr,0.7529206060330749,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,zh,en,r1,0.73046875,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,zh,en,mrr,0.7688192863532881,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,zh,ko,r1,0.501953125,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,zh,ko,mrr,0.5650938300508579,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,zh,ja,r1,0.62109375,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,per-language-centered,zh,ja,mrr,0.6720943789439597,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,,,language_probe_accuracy,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,22,post_attention,mean,raw,,,language_probe_macro_f1,1.0,3,1024,2048
