model,layer,normalized_depth,pooling,source_language,target_language,condition,metric,value,n
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,ja,en,raw,r10,0.037109375,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,ja,en,raw,mrr,0.02306024153854168,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,ja,ko,raw,r1,0.01171875,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,ja,ko,raw,r5,0.01953125,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,ja,ko,raw,r10,0.037109375,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,ja,ko,raw,mrr,0.025625171342519817,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,ja,zh,raw,r1,0.015625,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,ja,zh,raw,r5,0.048828125,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,ja,zh,raw,r10,0.080078125,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,ja,zh,raw,mrr,0.042154972888915815,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,zh,en,raw,r1,0.044921875,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,zh,en,raw,r5,0.08203125,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,zh,en,raw,r10,0.109375,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,zh,en,raw,mrr,0.07353160699411346,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,zh,ko,raw,r1,0.015625,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,zh,ko,raw,r5,0.037109375,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,zh,ko,raw,r10,0.048828125,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,zh,ko,raw,mrr,0.0352168121690982,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,zh,ja,raw,r1,0.0234375,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,zh,ja,raw,r5,0.06640625,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,zh,ja,raw,r10,0.1171875,512
Qwen/Qwen2.5-0.5B,1,0.041666666666666664,last_token,zh,ja,raw,mrr,0.05618594017018394,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,en,ko,raw,r1,0.025390625,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,en,ko,raw,r5,0.064453125,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,en,ko,raw,r10,0.109375,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,en,ko,raw,mrr,0.05729781144059125,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,en,ja,raw,r1,0.013671875,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,en,ja,raw,r5,0.029296875,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,en,ja,raw,r10,0.041015625,512
