model,layer,normalized_depth,pooling,condition,seed,source_language,target_language,metric,value,n_train,n_eval,record_type,comparison,ci_lower,ci_upper,n_resamples
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,mean,normal,,zh,ko,mrr,0.6461970006008798,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,mean,normal,,zh,ja,r1,0.21875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,mean,normal,,zh,ja,mrr,0.38853531867151453,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,en,ko,r1,0.0546875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,en,ko,mrr,0.12181211645266193,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,en,ja,r1,0.04296875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,en,ja,mrr,0.2059836718158127,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,en,zh,r1,0.814453125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,en,zh,mrr,0.8805354259455822,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,ko,en,r1,0.25390625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,ko,en,mrr,0.3966981553257553,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,ko,ja,r1,0.23828125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,ko,ja,mrr,0.4118805390924753,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,ko,zh,r1,0.359375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,ko,zh,mrr,0.47627171654771483,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,ja,en,r1,0.388671875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,ja,en,mrr,0.5183026804920733,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,ja,ko,r1,0.080078125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,ja,ko,mrr,0.18121426906307886,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,ja,zh,r1,0.708984375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,ja,zh,mrr,0.7968515746352036,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,zh,en,r1,0.951171875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,zh,en,mrr,0.9691297645870652,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,zh,ko,r1,0.07421875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,zh,ko,mrr,0.16066358724164426,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,zh,ja,r1,0.193359375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,mean,normal,,zh,ja,mrr,0.3646700152899443,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,en,ko,r1,0.00390625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,en,ko,mrr,0.03718469092666364,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,en,ja,r1,0.001953125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,en,ja,mrr,0.03995642536339147,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,en,zh,r1,0.001953125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,en,zh,mrr,0.03151967035100478,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,ko,en,r1,0.013671875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,ko,en,mrr,0.05047240833201811,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,ko,ja,r1,0.068359375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,ko,ja,mrr,0.11090432082909289,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,ko,zh,r1,0.033203125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,ko,zh,mrr,0.05802702225502217,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,ja,en,r1,0.1015625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,ja,en,mrr,0.16036188339327323,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,ja,ko,r1,0.015625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,ja,ko,mrr,0.056259814259745036,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,ja,zh,r1,0.0703125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,ja,zh,mrr,0.13737283753741736,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,zh,en,r1,0.1875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,zh,en,mrr,0.32564540510534745,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,zh,ko,r1,0.017578125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,zh,ko,mrr,0.08995286082723752,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,zh,ja,r1,0.00390625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,mean,normal,,zh,ja,mrr,0.04047837273240151,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,en,ko,r1,0.560546875,1024,2048,metric,,,,
