model,layer,normalized_depth,pooling,source_language,target_language,metric,n_train,n_eval,condition,status,value
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,ja,mrr,256,512,raw,ok,0.6030929518499232
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,ja,mrr,256,512,aligned,ok,0.6865971601870497
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,ja,mrr,256,512,delta,ok,0.08350420833712657
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,en,r1,256,512,raw,ok,0.638671875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,en,r1,256,512,aligned,ok,0.5625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,en,r1,256,512,delta,ok,-0.076171875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,en,r5,256,512,raw,ok,0.798828125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,en,r5,256,512,aligned,ok,0.841796875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,en,r5,256,512,delta,ok,0.04296875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,en,r10,256,512,raw,ok,0.849609375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,en,r10,256,512,aligned,ok,0.892578125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,en,r10,256,512,delta,ok,0.04296875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,en,mrr,256,512,raw,ok,0.7142392578208501
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,en,mrr,256,512,aligned,ok,0.6873397396537929
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,en,mrr,256,512,delta,ok,-0.026899518167057157
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,zh,r1,256,512,raw,ok,0.783203125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,zh,r1,256,512,aligned,ok,0.6953125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,zh,r1,256,512,delta,ok,-0.087890625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,zh,r5,256,512,raw,ok,0.8984375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,zh,r5,256,512,aligned,ok,0.876953125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,zh,r5,256,512,delta,ok,-0.021484375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,zh,r10,256,512,raw,ok,0.92578125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,zh,r10,256,512,aligned,ok,0.923828125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,zh,r10,256,512,delta,ok,-0.001953125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,zh,mrr,256,512,raw,ok,0.8340272197303518
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,zh,mrr,256,512,aligned,ok,0.77829306286764
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,en,zh,mrr,256,512,delta,ok,-0.05573415686271177
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,en,r1,256,512,raw,ok,0.76171875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,en,r1,256,512,aligned,ok,0.68359375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,en,r1,256,512,delta,ok,-0.078125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,en,r5,256,512,raw,ok,0.861328125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,en,r5,256,512,aligned,ok,0.873046875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,en,r5,256,512,delta,ok,0.01171875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,en,r10,256,512,raw,ok,0.896484375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,en,r10,256,512,aligned,ok,0.9296875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,en,r10,256,512,delta,ok,0.033203125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,en,mrr,256,512,raw,ok,0.8096281915078049
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,en,mrr,256,512,aligned,ok,0.7711711242206076
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,en,mrr,256,512,delta,ok,-0.03845706728719722
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,ja,r1,256,512,raw,ok,0.515625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,ja,r1,256,512,aligned,ok,0.537109375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,ja,r1,256,512,delta,ok,0.021484375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,ja,r5,256,512,raw,ok,0.673828125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,ja,r5,256,512,aligned,ok,0.75390625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,ja,r5,256,512,delta,ok,0.080078125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,ja,r10,256,512,raw,ok,0.724609375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,ja,r10,256,512,aligned,ok,0.82421875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,ja,r10,256,512,delta,ok,0.099609375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,ja,mrr,256,512,raw,ok,0.5885199422446352
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,ja,mrr,256,512,aligned,ok,0.6346829366219993
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,ja,mrr,256,512,delta,ok,0.04616299437736404
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,ko,r1,256,512,raw,ok,0.623046875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,ko,r1,256,512,aligned,ok,0.55859375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,ko,r1,256,512,delta,ok,-0.064453125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,ko,r5,256,512,raw,ok,0.806640625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,ko,r5,256,512,aligned,ok,0.75390625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,ko,r5,256,512,delta,ok,-0.052734375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,ko,r10,256,512,raw,ok,0.857421875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,ko,r10,256,512,aligned,ok,0.818359375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,ko,r10,256,512,delta,ok,-0.0390625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,ko,mrr,256,512,raw,ok,0.7044498425105883
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,ko,mrr,256,512,aligned,ok,0.6437531240823671
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,ko,mrr,256,512,delta,ok,-0.06069671842822122
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,zh,r1,256,512,raw,ok,0.544921875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,zh,r1,256,512,aligned,ok,0.4453125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,zh,r1,256,512,delta,ok,-0.099609375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,zh,r5,256,512,raw,ok,0.724609375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,zh,r5,256,512,aligned,ok,0.7109375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,zh,r5,256,512,delta,ok,-0.013671875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,zh,r10,256,512,raw,ok,0.78125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,zh,r10,256,512,aligned,ok,0.796875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,zh,r10,256,512,delta,ok,0.015625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,zh,mrr,256,512,raw,ok,0.6280338953980495
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,zh,mrr,256,512,aligned,ok,0.5661798834884437
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ko,zh,mrr,256,512,delta,ok,-0.06185401190960582
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ko,r1,256,512,raw,ok,0.55078125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ko,r1,256,512,aligned,ok,0.458984375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ko,r1,256,512,delta,ok,-0.091796875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ko,r5,256,512,raw,ok,0.7265625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ko,r5,256,512,aligned,ok,0.71875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ko,r5,256,512,delta,ok,-0.0078125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ko,r10,256,512,raw,ok,0.78125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ko,r10,256,512,aligned,ok,0.796875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ko,r10,256,512,delta,ok,0.015625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ko,mrr,256,512,raw,ok,0.6281222286639454
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ko,mrr,256,512,aligned,ok,0.5768029614397512
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ko,mrr,256,512,delta,ok,-0.05131926722419422
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,zh,r1,256,512,raw,ok,0.56640625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,zh,r1,256,512,aligned,ok,0.42578125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,zh,r1,256,512,delta,ok,-0.140625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,zh,r5,256,512,raw,ok,0.748046875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,zh,r5,256,512,aligned,ok,0.701171875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,zh,r5,256,512,delta,ok,-0.046875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,zh,r10,256,512,raw,ok,0.80078125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,zh,r10,256,512,aligned,ok,0.791015625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,zh,r10,256,512,delta,ok,-0.009765625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,zh,mrr,256,512,raw,ok,0.6505172116509049
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,zh,mrr,256,512,aligned,ok,0.554293117204339
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,ja,zh,mrr,256,512,delta,ok,-0.09622409444656588
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ja,r1,256,512,raw,ok,0.41015625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ja,r1,256,512,aligned,ok,0.44140625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ja,r1,256,512,delta,ok,0.03125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ja,r5,256,512,raw,ok,0.62890625
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ja,r5,256,512,aligned,ok,0.724609375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ja,r5,256,512,delta,ok,0.095703125
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ja,r10,256,512,raw,ok,0.68359375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ja,r10,256,512,aligned,ok,0.8046875
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ja,r10,256,512,delta,ok,0.12109375
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ja,mrr,256,512,raw,ok,0.5093355330086746
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ja,mrr,256,512,aligned,ok,0.5704417893540724
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,last_token,zh,ja,mrr,256,512,delta,ok,0.06110625634539779
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ko,r1,256,512,raw,ok,0.75
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ko,r1,256,512,aligned,ok,0.66796875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ko,r1,256,512,delta,ok,-0.08203125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ko,r5,256,512,raw,ok,0.86328125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ko,r5,256,512,aligned,ok,0.8515625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ko,r5,256,512,delta,ok,-0.01171875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ko,r10,256,512,raw,ok,0.888671875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ko,r10,256,512,aligned,ok,0.89453125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ko,r10,256,512,delta,ok,0.005859375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ko,mrr,256,512,raw,ok,0.8001313930426277
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ko,mrr,256,512,aligned,ok,0.7534603673266551
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ko,mrr,256,512,delta,ok,-0.04667102571597259
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,en,r1,256,512,raw,ok,0.708984375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,en,r1,256,512,aligned,ok,0.638671875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,en,r1,256,512,delta,ok,-0.0703125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,en,r5,256,512,raw,ok,0.828125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,en,r5,256,512,aligned,ok,0.830078125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,en,r5,256,512,delta,ok,0.001953125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,en,r10,256,512,raw,ok,0.869140625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,en,r10,256,512,aligned,ok,0.892578125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,en,r10,256,512,delta,ok,0.0234375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,en,mrr,256,512,raw,ok,0.765064817546377
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,en,mrr,256,512,aligned,ok,0.7270625127739354
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,en,mrr,256,512,delta,ok,-0.0380023047724416
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ja,r1,256,512,raw,ok,0.587890625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ja,r1,256,512,aligned,ok,0.623046875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ja,r1,256,512,delta,ok,0.03515625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ja,r5,256,512,raw,ok,0.775390625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ja,r5,256,512,aligned,ok,0.876953125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ja,r5,256,512,delta,ok,0.1015625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ja,r10,256,512,raw,ok,0.837890625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ja,r10,256,512,aligned,ok,0.935546875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ja,r10,256,512,delta,ok,0.09765625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ja,mrr,256,512,raw,ok,0.6757429575692548
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ja,mrr,256,512,aligned,ok,0.7339918201974551
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,ja,mrr,256,512,delta,ok,0.05824886262820028
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,en,r1,256,512,raw,ok,0.689453125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,en,r1,256,512,aligned,ok,0.6484375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,en,r1,256,512,delta,ok,-0.041015625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,en,r5,256,512,raw,ok,0.85546875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,en,r5,256,512,aligned,ok,0.876953125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,en,r5,256,512,delta,ok,0.021484375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,en,r10,256,512,raw,ok,0.8984375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,en,r10,256,512,aligned,ok,0.931640625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,en,r10,256,512,delta,ok,0.033203125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,en,mrr,256,512,raw,ok,0.7629974393325694
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,en,mrr,256,512,aligned,ok,0.7484795099320602
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,en,mrr,256,512,delta,ok,-0.01451792940050911
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,zh,r1,256,512,raw,ok,0.845703125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,zh,r1,256,512,aligned,ok,0.7421875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,zh,r1,256,512,delta,ok,-0.103515625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,zh,r5,256,512,raw,ok,0.923828125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,zh,r5,256,512,aligned,ok,0.8984375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,zh,r5,256,512,delta,ok,-0.025390625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,zh,r10,256,512,raw,ok,0.94140625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,zh,r10,256,512,aligned,ok,0.94921875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,zh,r10,256,512,delta,ok,0.0078125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,zh,mrr,256,512,raw,ok,0.8783267631057973
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,zh,mrr,256,512,aligned,ok,0.8125723726248655
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,en,zh,mrr,256,512,delta,ok,-0.06575439048093179
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,en,r1,256,512,raw,ok,0.79296875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,en,r1,256,512,aligned,ok,0.7421875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,en,r1,256,512,delta,ok,-0.05078125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,en,r5,256,512,raw,ok,0.890625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,en,r5,256,512,aligned,ok,0.91796875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,en,r5,256,512,delta,ok,0.02734375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,en,r10,256,512,raw,ok,0.923828125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,en,r10,256,512,aligned,ok,0.947265625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,en,r10,256,512,delta,ok,0.0234375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,en,mrr,256,512,raw,ok,0.83976237717215
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,en,mrr,256,512,aligned,ok,0.8192982243681213
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,en,mrr,256,512,delta,ok,-0.02046415280402869
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,ja,r1,256,512,raw,ok,0.572265625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,ja,r1,256,512,aligned,ok,0.548828125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,ja,r1,256,512,delta,ok,-0.0234375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,ja,r5,256,512,raw,ok,0.724609375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,ja,r5,256,512,aligned,ok,0.765625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,ja,r5,256,512,delta,ok,0.041015625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,ja,r10,256,512,raw,ok,0.79296875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,ja,r10,256,512,aligned,ok,0.830078125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,ja,r10,256,512,delta,ok,0.037109375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,ja,mrr,256,512,raw,ok,0.6461772196706125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,ja,mrr,256,512,aligned,ok,0.6501769647786984
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,ja,mrr,256,512,delta,ok,0.003999745108085873
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,ko,r1,256,512,raw,ok,0.662109375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,ko,r1,256,512,aligned,ok,0.560546875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,ko,r1,256,512,delta,ok,-0.1015625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,ko,r5,256,512,raw,ok,0.83203125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,ko,r5,256,512,aligned,ok,0.75390625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,ko,r5,256,512,delta,ok,-0.078125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,ko,r10,256,512,raw,ok,0.859375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,ko,r10,256,512,aligned,ok,0.828125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,ko,r10,256,512,delta,ok,-0.03125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,ko,mrr,256,512,raw,ok,0.735288846931298
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,ko,mrr,256,512,aligned,ok,0.6529334555806132
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,ko,mrr,256,512,delta,ok,-0.08235539135068481
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,zh,r1,256,512,raw,ok,0.6015625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,zh,r1,256,512,aligned,ok,0.4765625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,zh,r1,256,512,delta,ok,-0.125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,zh,r5,256,512,raw,ok,0.76953125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,zh,r5,256,512,aligned,ok,0.71875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,zh,r5,256,512,delta,ok,-0.05078125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,zh,r10,256,512,raw,ok,0.80859375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,zh,r10,256,512,aligned,ok,0.810546875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,zh,r10,256,512,delta,ok,0.001953125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,zh,mrr,256,512,raw,ok,0.674901171325059
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,zh,mrr,256,512,aligned,ok,0.5925494394650361
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ko,zh,mrr,256,512,delta,ok,-0.08235173186002287
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,ko,r1,256,512,raw,ok,0.60546875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,ko,r1,256,512,aligned,ok,0.517578125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,ko,r1,256,512,delta,ok,-0.087890625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,ko,r5,256,512,raw,ok,0.76953125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,ko,r5,256,512,aligned,ok,0.7421875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,ko,r5,256,512,delta,ok,-0.02734375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,ko,r10,256,512,raw,ok,0.80859375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,ko,r10,256,512,aligned,ok,0.814453125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,ko,r10,256,512,delta,ok,0.005859375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,ko,mrr,256,512,raw,ok,0.6775181847841418
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,ko,mrr,256,512,aligned,ok,0.6231491963421402
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,zh,ko,mrr,256,512,delta,ok,-0.054368988442001664
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,zh,r1,256,512,raw,ok,0.609375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,zh,r1,256,512,aligned,ok,0.48046875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,zh,r1,256,512,delta,ok,-0.12890625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,zh,r5,256,512,raw,ok,0.80078125
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,zh,r5,256,512,aligned,ok,0.771484375
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,zh,r5,256,512,delta,ok,-0.029296875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,zh,r10,256,512,raw,ok,0.837890625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,zh,r10,256,512,aligned,ok,0.8515625
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,zh,r10,256,512,delta,ok,0.013671875
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,zh,mrr,256,512,raw,ok,0.6953564075523504
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,zh,mrr,256,512,aligned,ok,0.6098994149963932
trillionlabs/Tri-0.5B-Base,12,0.5,last_token,ja,zh,mrr,256,512,delta,ok,-0.08545699255595718
