model,block_layer,stage,pooling,condition,source_language,target_language,metric,value,k,n_train,n_eval
Qwen/Qwen2.5-0.5B,24,input,last_token,raw,zh,ja,r1,0.67578125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,raw,zh,ja,mrr,0.7683955817491437,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,en,ko,r1,0.751953125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,en,ko,mrr,0.8176813875908351,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,en,ja,r1,0.90234375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,en,ja,mrr,0.945153685290404,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,en,zh,r1,0.9296875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,en,zh,mrr,0.9563706221935047,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,ko,en,r1,0.78515625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,ko,en,mrr,0.835891235245066,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,ko,ja,r1,0.84765625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,ko,ja,mrr,0.888278904039514,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,ko,zh,r1,0.75390625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,ko,zh,mrr,0.8174952275178702,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,ja,en,r1,0.89453125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,ja,en,mrr,0.9303214185722929,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,ja,ko,r1,0.82421875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,ja,ko,mrr,0.8655781206561007,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,ja,zh,r1,0.90625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,ja,zh,mrr,0.9442187640918109,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,zh,en,r1,0.931640625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,zh,en,mrr,0.9559399313793845,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,zh,ko,r1,0.734375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,zh,ko,mrr,0.7966987149869617,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,zh,ja,r1,0.92578125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,per-language-centered,zh,ja,mrr,0.9565104166666667,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,raw,,,language_probe_accuracy,0.99951171875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,last_token,raw,,,language_probe_macro_f1,0.9995117182843383,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,geometry,,,centroid_separation,40.2960205078125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,geometry,,,centroid_norm,64.16051483154297,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,geometry,,,language_subspace_variance_fraction,0.5814888486511308,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,geometry,,,language_subspace_centroid_variance,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,geometry,,,anisotropy,0.8988612673287288,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,geometry,,,stable_rank,3.186363086839776,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,en,ko,r1,0.0546875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,en,ko,mrr,0.12181211645266193,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,en,ja,r1,0.04296875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,en,ja,mrr,0.2059836718158127,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,en,zh,r1,0.814453125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,en,zh,mrr,0.8805354259455822,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,ko,en,r1,0.25390625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,ko,en,mrr,0.3966981553257553,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,ko,ja,r1,0.23828125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,ko,ja,mrr,0.4118805390924753,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,ko,zh,r1,0.359375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,ko,zh,mrr,0.47627171654771483,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,ja,en,r1,0.388671875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,ja,en,mrr,0.5183026804920733,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,ja,ko,r1,0.080078125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,ja,ko,mrr,0.18121426906307886,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,ja,zh,r1,0.708984375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,ja,zh,mrr,0.7968515746352036,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,zh,en,r1,0.951171875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,zh,en,mrr,0.9691297645870652,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,zh,ko,r1,0.07421875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,zh,ko,mrr,0.16066358724164426,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,zh,ja,r1,0.193359375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,zh,ja,mrr,0.3646700152899443,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,en,ko,r1,0.814453125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,en,ko,mrr,0.8771510007091482,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,en,ja,r1,0.908203125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,en,ja,mrr,0.9434020027281746,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,en,zh,r1,0.98046875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,en,zh,mrr,0.988671875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,ko,en,r1,0.912109375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,ko,en,mrr,0.9411815598219848,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,ko,ja,r1,0.955078125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,ko,ja,mrr,0.9713005960184655,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,ko,zh,r1,0.9140625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,ko,zh,mrr,0.9465344535878046,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,ja,en,r1,0.95703125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,ja,en,mrr,0.9738033234126984,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,ja,ko,r1,0.90234375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,ja,ko,mrr,0.9359823967647957,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,ja,zh,r1,0.962890625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,ja,zh,mrr,0.9779590201465201,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,zh,en,r1,0.978515625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,zh,en,mrr,0.9867699032738095,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,zh,ko,r1,0.810546875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,zh,ko,mrr,0.8766344524235721,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,zh,ja,r1,0.9140625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,per-language-centered,zh,ja,mrr,0.9488061417748919,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,,,language_probe_accuracy,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,24,input,mean,raw,,,language_probe_macro_f1,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,geometry,,,centroid_separation,90.59225463867188,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,geometry,,,centroid_norm,70.12599182128906,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,geometry,,,language_subspace_variance_fraction,0.7378964438630732,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,geometry,,,language_subspace_centroid_variance,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,geometry,,,anisotropy,0.8065485646346777,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,geometry,,,stable_rank,3.150085165630233,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,en,ko,r1,0.029296875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,en,ko,mrr,0.1024350212607861,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,en,ja,r1,0.068359375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,en,ja,mrr,0.188997877489126,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,en,zh,r1,0.025390625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,en,zh,mrr,0.1420552291978172,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,ko,en,r1,0.154296875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,ko,en,mrr,0.29451889915423485,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,ko,ja,r1,0.171875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,ko,ja,mrr,0.282323544849721,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,ko,zh,r1,0.115234375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,ko,zh,mrr,0.21121269197613193,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,ja,en,r1,0.0625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,ja,en,mrr,0.19897371039543899,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,ja,ko,r1,0.13671875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,ja,ko,mrr,0.24586372036573467,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,ja,zh,r1,0.470703125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,ja,zh,mrr,0.5970038578132498,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,zh,en,r1,0.095703125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,zh,en,mrr,0.22733289520679062,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,zh,ko,r1,0.05859375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,zh,ko,mrr,0.1722772545571851,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,zh,ja,r1,0.416015625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,zh,ja,mrr,0.5577659744233003,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,en,ko,r1,0.66015625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,en,ko,mrr,0.7492562806090269,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,en,ja,r1,0.861328125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,en,ja,mrr,0.9179409349735697,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,en,zh,r1,0.88671875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,en,zh,mrr,0.9275394235772203,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,ko,en,r1,0.732421875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,ko,en,mrr,0.7971135894331498,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,ko,ja,r1,0.80078125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,ko,ja,mrr,0.859292552372937,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,ko,zh,r1,0.6640625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,ko,zh,mrr,0.7512478878911812,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,ja,en,r1,0.85546875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,ja,en,mrr,0.9072334583590751,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,ja,ko,r1,0.765625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,ja,ko,mrr,0.8299131309215129,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,ja,zh,r1,0.87109375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,ja,zh,mrr,0.9124897504549461,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,zh,en,r1,0.888671875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,zh,en,mrr,0.9298252551676265,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,zh,ko,r1,0.662109375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,zh,ko,mrr,0.7388221124873228,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,zh,ja,r1,0.861328125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,per-language-centered,zh,ja,mrr,0.9121332928097646,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,,,language_probe_accuracy,0.99951171875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,last_token,raw,,,language_probe_macro_f1,0.9995117182843383,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,geometry,,,centroid_separation,79.45333099365234,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,geometry,,,centroid_norm,57.38838195800781,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,geometry,,,language_subspace_variance_fraction,0.7871115520565185,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,geometry,,,language_subspace_centroid_variance,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,geometry,,,anisotropy,0.8329054800731561,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,geometry,,,stable_rank,3.2700192196499116,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,en,ko,r1,0.005859375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,en,ko,mrr,0.037308724327603106,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,en,ja,r1,0.001953125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,en,ja,mrr,0.039483685696110715,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,en,zh,r1,0.005859375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,en,zh,mrr,0.05123899933380417,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,ko,en,r1,0.177734375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,ko,en,mrr,0.25999531765487927,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,ko,ja,r1,0.326171875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,ko,ja,mrr,0.46294139035320275,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,ko,zh,r1,0.08984375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,ko,zh,mrr,0.167713901633178,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,ja,en,r1,0.244140625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,ja,en,mrr,0.36032845004670055,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,ja,ko,r1,0.056640625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,ja,ko,mrr,0.1434187702979496,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,ja,zh,r1,0.330078125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,ja,zh,mrr,0.46216799250861484,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,zh,en,r1,0.224609375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,zh,en,mrr,0.35687307789482126,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,zh,ko,r1,0.009765625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,zh,ko,mrr,0.03980990331085949,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,zh,ja,r1,0.0078125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,zh,ja,mrr,0.056730105803654673,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,en,ko,r1,0.697265625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,en,ko,mrr,0.7771603407613181,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,en,ja,r1,0.78125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,en,ja,mrr,0.850386565906996,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,en,zh,r1,0.935546875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,en,zh,mrr,0.9536788044626243,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,ko,en,r1,0.755859375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,ko,en,mrr,0.8185427349659056,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,ko,ja,r1,0.86328125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,ko,ja,mrr,0.8998482542704483,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,ko,zh,r1,0.76171875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,ko,zh,mrr,0.8268777514816726,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,ja,en,r1,0.830078125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,ja,en,mrr,0.8877093644396479,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,ja,ko,r1,0.818359375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,ja,ko,mrr,0.87108513728305,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,ja,zh,r1,0.873046875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,ja,zh,mrr,0.9176762464590655,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,zh,en,r1,0.923828125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,zh,en,mrr,0.9508532212145493,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,zh,ko,r1,0.669921875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,zh,ko,mrr,0.7665917874123068,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,zh,ja,r1,0.830078125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,per-language-centered,zh,ja,mrr,0.892390307683244,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,,,language_probe_accuracy,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,24,output,mean,raw,,,language_probe_macro_f1,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,geometry,,,centroid_separation,52.0382080078125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,geometry,,,centroid_norm,82.35948181152344,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,geometry,,,language_subspace_variance_fraction,0.5636472968758813,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,geometry,,,language_subspace_centroid_variance,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,geometry,,,anisotropy,0.8904310999084593,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,geometry,,,stable_rank,3.5675767733307024,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,en,ko,r1,0.146484375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,en,ko,mrr,0.24532148500757275,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,en,ja,r1,0.732421875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,en,ja,mrr,0.828810164165563,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,en,zh,r1,0.853515625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,en,zh,mrr,0.903308538492875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,ko,en,r1,0.41796875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,ko,en,mrr,0.5281434917136767,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,ko,ja,r1,0.611328125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,ko,ja,mrr,0.7149091575952986,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,ko,zh,r1,0.44140625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,ko,zh,mrr,0.5524490353329808,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,ja,en,r1,0.509765625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,ja,en,mrr,0.6274986187204112,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,ja,ko,r1,0.40625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,ja,ko,mrr,0.5228654859902413,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,ja,zh,r1,0.751953125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,ja,zh,mrr,0.8267526109983294,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,zh,en,r1,0.759765625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,zh,en,mrr,0.832584410772325,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,zh,ko,r1,0.205078125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,zh,ko,mrr,0.3104614842434431,3,1024,2048
